pro_com_t,lat,long
101014,39.307373,17.025987
101015,39.080127,16.789599
101016,39.307693,16.910984
101017,39.10941,16.788654
101018,39.136087,16.869791
101019,39.184386,17.009067
101020,39.104406,16.924439
101021,39.291348,16.972244
101022,39.147901,16.912776
101023,39.310837,16.778523
101024,39.122213,16.964123
101025,39.263959,17.052026
101026,39.354501,16.91871
101027,39.311098,16.860406
102001,38.554779,16.1872
102002,38.562779,16.2099
102003,38.725981,16.032895
102004,38.601281,16.341403
102005,38.692282,16.289601
102006,38.66368,16.026795
102007,38.564879,16.196
102008,38.527776,16.147958
102009,38.664524,15.910363
102010,38.487078,16.301003
102011,38.783764,16.291088
102012,38.615079,16.031396
102013,38.681481,16.228699
102014,38.780184,16.271699
102015,38.615679,16.099297
102016,38.587478,16.219813
102017,38.636334,16.059571
102018,38.58384,15.897318
102019,38.557477,15.965895
102020,38.705048,16.19007
102021,38.609262,16.069491
102022,38.512879,16.319503
102023,38.716999,16.291059
102024,38.472278,16.342504
102025,38.554577,15.936695
102026,38.681736,15.921798
102027,38.735436,16.162085
102028,38.623081,16.251901
102029,38.751183,16.3122
102030,38.625483,15.86643
102031,38.591778,16.001696
102032,38.575578,16.020296
102033,38.632279,16.073897
102034,38.642334,16.101976
102035,38.663636,16.284679
102036,38.694981,16.144097
102037,38.574608,16.326074
102038,38.612109,16.334919
102039,38.59328,16.231901
102040,38.596934,16.230355
102041,38.603802,16.337075
102042,38.628412,15.906178
102043,38.677881,16.124197
102044,38.675379,15.894792
102045,38.647281,16.294901
102046,38.632881,16.248
102047,38.626656,16.098693
102048,38.664779,15.929793
102049,38.69918,15.990094
102050,38.65569,15.983246
081001,37.97665,12.962674
081002,38.012506,12.711586
081003,37.913638,12.861893
081004,37.635838,12.744338
081005,38.018846,12.885837
081006,37.682851,12.795534
081007,38.078163,12.675229
081008,38.03823,12.587182
081009,37.931402,12.327429
081010,37.807042,12.869539
081011,37.797922,12.434209
081012,37.653729,12.588691
081013,37.981297,12.557309
081014,36.831458,11.94504
081015,37.727841,12.88854
081016,37.762096,13.034318
081017,37.757942,13.009742
081018,37.817371,12.800945
081019,37.771342,12.877639
081020,38.172347,12.734932
081021,38.017432,12.515992
081022,38.038984,12.616979
081023,37.868575,12.814479
081024,37.71624,12.494547
081025,37.925714,12.537552
082001,37.779948,13.713856
082002,37.693476,14.114651
082003,37.864509,13.78116
082004,38.042734,13.550893
082005,38.044567,13.298702
082006,38.079351,13.509349
082007,38.051867,13.004266
082008,37.925429,13.53771
082009,38.048449,13.390554
082010,37.705431,13.258761
082011,37.964742,13.45607
082012,37.746863,14.099838
082013,38.047103,13.142684
082014,37.9318,13.66349
082015,37.821066,13.890224
082016,37.826685,13.485936
082017,37.992334,13.886183
082018,37.753636,13.268767
082019,37.897145,13.093842
082020,38.170718,13.23917
082021,38.131172,13.181885
082022,37.931953,14.088562
082023,38.054118,13.530226
082024,37.783179,14.041051
082025,37.678945,13.603455
082026,37.915175,13.463549
082027,38.034957,14.024456
082028,37.903579,13.81547
082029,37.67722,13.270521
082030,37.896816,13.562345
082031,38.154943,13.109841
082032,37.921477,13.937486
082033,37.73098,13.183144
082034,37.812078,13.301438
082035,38.088458,13.463786
082036,37.795627,14.20672
082037,37.859137,14.154416
082038,38.088049,13.157041
082039,37.670591,13.237804
082040,37.903344,13.428924
082041,37.967377,13.97393
082042,37.943953,14.005761
082043,38.198295,13.247344
082044,38.000053,13.941459
082045,37.746946,13.604854
082046,37.952893,13.415024
082047,37.864532,13.464195
082048,38.03522,13.451404
082049,38.082632,13.291993
082050,38.088964,13.171343
082051,37.847752,13.762048
082052,37.681254,13.379266
082053,38.111227,13.352443
082054,38.043896,13.119821
082055,37.79634,14.108468
082056,37.808225,14.092513
082057,37.994836,13.282689
082058,37.812819,13.999683
082059,37.992894,14.145799
082060,37.721453,13.431265
082061,37.836028,13.153858
082062,37.805948,13.638455
082063,37.96296,13.17538
082064,37.970486,13.182489
082065,37.914628,14.190378
082066,37.984932,13.328096
082067,38.081331,13.52544
082068,37.914892,13.762343
082069,37.821589,13.85478
082070,37.983651,13.695554
082071,38.152822,13.082122
082072,38.130061,13.233501
082073,37.994386,13.65651
082074,38.067008,13.03655
082075,38.710381,13.191874
082076,37.747448,13.827859
082077,37.923341,13.569255
082078,37.825092,13.571302
082079,38.076528,13.443667
082080,37.908012,13.48635
082081,37.856724,13.906854
082082,37.751474,14.074827
083001,38.021318,14.701396
083002,38.027364,15.417689
083003,38.005064,15.42269
083004,37.977262,15.244786
083005,38.148306,15.217552
083006,38.061393,15.062248
083007,38.155362,14.829575
083008,37.848909,14.478473
083009,38.159573,14.745073
083010,38.085874,14.730118
083011,38.024707,14.440584
083012,37.958162,15.322588
083013,37.886454,14.312168
083014,38.08437,14.807122
083015,37.858348,15.277316
083016,38.099272,15.210686
083017,37.844756,14.713076
083018,38.173177,15.326943
083019,38.117482,15.079611
083020,38.109061,14.828976
083021,38.026238,15.382083
083022,37.987351,14.909714
083023,38.000627,15.182419
083024,37.91372,15.335449
083025,37.901129,15.136208
083026,38.072269,14.744953
083027,37.961204,15.381735
083028,38.104671,15.125223
083029,37.860091,15.221412
083030,38.031559,14.772517
083031,37.90183,15.293695
083032,37.835441,15.271845
083033,38.173269,14.895164
083034,37.890173,15.224898
083035,38.163249,15.316544
083036,38.051059,15.436903
083037,38.554469,14.825471
083038,37.880276,15.306866
083039,38.096866,14.95834
083040,37.940774,15.272668
083041,38.468185,14.95472
083042,38.027271,14.752656
083043,38.57597,14.835471
083044,37.918393,15.055383
083045,38.003586,15.317095
083046,38.088463,15.133583
083047,38.166817,15.25037
083048,38.193757,15.554208
083049,38.220805,15.241513
083050,38.045917,14.676017
083051,38.08466,14.751475
083052,37.929885,14.362873
083053,37.89967,15.049043
083054,38.156401,15.383256
083055,37.905877,15.255718
083056,38.132354,14.946482
083057,38.023409,15.013672
083058,37.894319,15.170271
083059,37.981173,14.302061
083060,38.122118,14.78898
083061,37.992622,15.411913
083062,38.016082,15.13183
083063,38.123481,15.060849
083064,38.179625,15.305332
083065,37.985463,15.359689
083066,38.138901,14.964816
083067,37.966364,14.29191
083068,38.161243,14.861943
083069,38.055261,14.909578
083070,37.97284,14.34429
083071,37.930197,15.268096
083072,37.976263,15.395189
083073,38.181484,15.372556
083074,37.932983,15.008455
083075,38.068965,15.174781
083076,38.171115,15.41455
083077,38.169727,15.272527
083078,38.013442,14.597392
083079,38.073514,14.699355
083080,38.158918,15.351874
083081,38.05215,14.967069
083082,38.071713,14.777616
083083,37.916744,14.962592
083084,38.068062,14.633334
083085,37.924494,15.349288
083086,38.143461,15.280676
083087,38.56117,14.870772
083088,38.113879,14.882663
083089,37.946962,15.367689
083090,37.847208,14.7001
083091,38.015444,14.349027
083092,38.19382,15.434458
083093,37.955859,15.339322
083094,38.045591,15.462916
083095,38.083051,14.849338
083096,38.223767,15.379286
083097,37.851792,15.285652
083098,38.191637,15.352439
083099,38.030103,14.82419
083100,38.048625,15.098804
083101,37.983855,14.236065
083102,38.045919,14.881112
083103,38.193739,15.370704
083104,38.219944,15.366707
083105,38.240068,15.437387
083106,38.136764,15.162675
083107,38.05604,14.581901
083108,38.089846,14.678879
084001,37.312299,13.57465
084002,37.570042,13.454609
084003,37.403199,13.617948
084004,37.617397,13.439769
084005,37.599442,13.29015
084006,37.52614,13.289851
084007,37.577341,13.216548
084008,37.252294,13.7936
084009,37.633825,13.637745
084010,37.25844,13.918266
084011,37.358942,13.850364
084012,37.540835,13.643187
084013,37.348585,13.750096
084014,37.44084,13.392054
084015,37.519696,13.43408
084016,37.407941,13.642959
084017,37.316197,13.662417
084018,37.402853,13.70067
084019,37.38704,13.555258
084020,35.511134,12.596291
084021,37.101636,13.937615
084022,37.579049,13.306568
084023,37.606639,12.967843
084024,37.392939,13.350753
084025,37.702241,12.985842
084026,37.29622,13.791567
084027,37.191664,13.763714
084028,37.288313,13.52755
084029,37.40894,13.732402
084030,37.404053,13.532076
084031,37.267914,13.973255
084032,37.308393,13.461567
084033,37.502787,13.266188
084034,37.64774,13.111031
084035,37.509014,13.524282
084036,37.629936,13.641375
084037,37.43246,13.556235
084038,37.691841,13.020143
084039,37.479015,13.544316
084040,37.625027,13.49076
084041,37.506479,13.082332
084042,37.338086,13.421996
084043,37.588141,13.28925
085001,37.571999,13.702891
085002,37.473829,13.780745
085003,37.190354,14.183489
085004,37.489941,14.063162
085005,37.510479,13.711044
085006,37.356036,13.927289
085007,37.066436,14.250244
085008,37.597446,13.915763
085009,37.305024,14.214078
085010,37.471521,13.736437
085011,37.453508,13.816238
085012,37.577845,13.751259
085013,37.14645,14.39418
085014,37.678648,14.029464
085015,37.281961,14.082414
085016,37.491446,13.993516
085017,37.591147,14.036265
085018,37.453843,13.880463
085019,37.334022,13.992959
085020,37.525228,13.731316
085021,37.682047,13.83156
085022,37.654142,13.843423
086001,37.656151,14.521575
086002,37.415421,14.445276
086003,37.627905,14.423886
086004,37.372843,14.203313
086005,37.590191,14.271972
086006,37.567971,14.691819
086007,37.622952,14.739079
086008,37.810654,14.507273
086009,37.566757,14.280747
086010,37.71139,14.536661
086011,37.639212,14.392427
086012,37.747452,14.397271
086013,37.655277,14.449468
086014,37.385946,14.367174
086015,37.421564,14.137026
086016,37.653547,14.639636
086017,37.765519,14.351626
086018,37.785354,14.598475
086019,37.49542,14.390791
086020,37.587017,14.173589
087001,37.597687,15.107937
087002,37.554211,15.14856
087003,37.60257,15.14196
087004,37.612777,15.16588
087005,37.606392,15.126895
087006,37.661777,14.833099
087007,37.589187,14.978239
087008,37.646276,14.861411
087009,37.78716,14.833845
087010,37.822445,15.227636
087011,37.237201,14.513202
087012,37.56759,15.005131
087013,37.494173,14.649715
087014,37.882761,15.122225
087015,37.502236,15.08738
087016,37.792355,15.206946
087017,37.726857,15.187688
087018,37.214682,14.636542
087019,37.560369,15.061763
087020,37.157144,14.706084
087021,37.842643,15.142131
087022,37.829022,14.865664
087023,37.760285,15.197431
087024,37.573605,15.051727
087025,37.274584,14.793878
087026,37.722445,15.115739
087027,37.264875,14.690849
087028,37.323804,14.445939
087029,37.519172,15.007936
087030,37.513391,14.967072
087031,37.614711,15.026349
087032,37.327355,14.745332
087033,37.56707,14.905352
087034,37.616809,15.060211
087035,37.806707,15.178193
087036,37.472556,14.53252
087037,37.388048,14.692681
087038,37.877934,14.946248
087039,37.73189,15.204221
087040,37.289942,14.364986
087041,37.577407,15.094215
087042,37.565254,15.111788
087043,37.279563,14.42602
087044,37.568853,15.022886
087045,37.558273,15.080813
087046,37.74158,15.142905
087047,37.61642,14.887493
087048,37.688971,15.142661
087049,37.296429,14.846239
087050,37.616116,15.079231
087051,37.576488,15.07322
087052,37.576954,15.124188
087053,37.610166,15.096759
087054,37.161016,14.748468
087055,37.693285,15.10646
087056,37.083393,14.561674
087057,37.862423,14.807835
087058,37.636958,14.947876
088001,37.02504,14.492981
088002,37.031342,14.701285
088003,36.950734,14.607455
088004,37.048112,14.793797
088005,36.785832,14.907637
088006,36.858921,14.761302
088007,37.088874,14.762708
088008,36.72633,14.846343
088009,36.921983,14.721345
088010,36.827897,14.525538
088011,36.79357,14.706964
088012,36.951496,14.530487
089001,37.236936,15.219658
089002,36.909516,15.135001
089003,37.126491,14.85038
089004,37.085471,14.884201
089005,37.034928,15.062337
089006,37.275881,15.014978
089007,37.106937,14.94761
089008,37.118582,14.941138
089009,37.086946,15.151894
089010,37.226582,14.881881
089011,37.284685,14.998778
089012,37.178288,15.126621
089013,36.890886,15.070645
089014,36.715209,15.091477
089015,37.061913,14.90391
089016,36.820499,14.952628
089017,37.064614,15.29072
089018,37.101214,15.119039
089019,37.156854,15.027716
089020,36.683845,15.13329
089021,37.15793,15.186028
090001,40.929345,9.065222
090002,40.650066,9.327829
090003,40.56002,8.315147
090004,40.44176,9.057427
090005,40.621761,8.810319
090006,41.079898,9.387612
090007,40.572927,8.697371
090008,40.456461,9.168829
090009,40.784067,9.164524
090010,40.553852,8.729952
090011,40.533359,8.76442
090012,40.41683,9.029993
090013,40.418757,8.768121
090014,40.891351,9.043058
090015,40.522359,8.743519
090016,40.391459,9.008527
090017,40.578064,9.258129
090018,40.456211,9.064444
090019,40.847366,8.830016
090020,40.389978,8.995335
090021,40.919774,9.194819
090022,40.669461,8.614515
090023,40.910466,8.718313
090024,40.506358,8.725319
090025,40.749064,8.818618
090026,40.657261,8.679816
090027,40.43099,8.715016
090028,40.386607,8.989713
090029,40.649561,8.665116
090030,40.451958,8.752221
090031,40.353858,9.001027
090032,40.543961,8.902322
090033,40.593046,8.568353
090034,40.817065,8.835417
090035,41.212783,9.40666
090036,41.054656,9.20409
090037,40.934858,9.175447
090038,40.409556,8.638819
090039,40.778664,8.808117
090040,40.471622,8.560299
090041,40.805969,9.325527
090042,40.54836,8.831221
090043,40.678061,8.617315
090044,40.556508,9.021463
090045,40.461561,9.189829
090046,40.783764,8.743716
090047,40.923266,9.502744
090048,40.651558,8.38021
090049,40.719766,9.101024
090050,40.744063,8.671115
090051,40.67486,8.591714
090052,40.585937,9.001043
090053,40.396355,8.629919
090054,41.181076,9.382042
090055,40.581763,9.112926
090056,40.833366,8.882818
090057,40.664262,8.741817
090058,40.83444,8.403146
090059,40.398756,8.660219
090060,40.562257,8.461113
090061,40.484057,8.587417
090062,41.079573,9.112719
090063,41.241377,9.188518
090064,40.7778,8.921997
090065,40.852266,8.815716
090066,40.398456,8.725421
090067,40.789446,8.591659
090068,40.57648,8.727273
090069,40.796595,8.57785
090070,40.897382,9.103516
090071,40.524859,8.716419
090072,40.677673,8.5627
090073,40.512959,8.76532
090074,40.983769,8.915616
090075,40.732465,8.983921
090076,40.639459,8.485412
090077,40.66406,8.540513
090078,40.503656,8.470807
090079,40.928283,8.824584
090080,40.876371,9.352827
090081,40.965069,8.884216
090082,40.916777,8.894363
090083,41.006476,9.61453
090084,40.876305,9.62949
090085,40.991772,9.301041
090086,40.867465,8.716714
090087,40.904267,8.868616
090088,40.791166,8.942219
090089,40.939162,8.225503
090090,40.76577,9.520232
090091,40.707631,9.69949
090092,40.770511,9.673923
091001,39.956777,9.196562
